,med,images,confidence,label,Class,confidence2
24,https://pbs.twimg.com/media/FO7TZ9QXEAULrqX.jpg,images/Cropped Image25.jpg,0.9888402819633484,9,aircraft carrier,0.9464101791381836
25,https://pbs.twimg.com/media/FO7TZ9QXEAULrqX.jpg,images/Cropped Image26.jpg,0.9843471050262451,9,drilling rig,0.15660223364830017
26,https://pbs.twimg.com/media/FO7TZ9QXEAULrqX.jpg,images/Cropped Image27.jpg,0.8466759324073792,9,drilling rig,0.26464736461639404
27,https://pbs.twimg.com/media/FO7TZ9QXEAULrqX.jpg,images/Cropped Image28.jpg,0.5856868028640747,9,aircraft carrier,0.8919090628623962
28,https://pbs.twimg.com/media/FO7TK_mXsAMVCrO.jpg,images/Cropped Image29.jpg,0.9766824245452881,9,container ship,0.46188023686408997
29,https://pbs.twimg.com/media/FO7TK_mXsAMVCrO.jpg,images/Cropped Image30.jpg,0.7919431328773499,9,ocean liner,0.5616648197174072
30,https://pbs.twimg.com/media/FO7TK_mXsAMVCrO.jpg,images/Cropped Image31.jpg,0.6198601126670837,9,crane (machine),0.16365063190460205
31,https://pbs.twimg.com/media/FO7S3k7XEAgxfmj.jpg,images/Cropped Image32.jpg,0.9497098922729492,9,aircraft carrier,0.38973936438560486
32,https://pbs.twimg.com/media/FO7S3k7XEAgxfmj.jpg,images/Cropped Image33.jpg,0.9069545865058899,9,dock,0.3550749719142914
33,https://pbs.twimg.com/media/FO7S3k7XEAgxfmj.jpg,images/Cropped Image34.jpg,0.8097134828567505,9,drilling rig,0.2714681029319763
34,https://pbs.twimg.com/media/FO7S3k7XEAgxfmj.jpg,images/Cropped Image35.jpg,0.6000314950942993,9,ocean liner,0.17254939675331116
35,https://pbs.twimg.com/media/FO7S3k7XEAgxfmj.jpg,images/Cropped Image36.jpg,0.5610817670822144,9,slide rule,0.27882862091064453
36,https://pbs.twimg.com/media/FO7S3k7XEAgxfmj.jpg,images/Cropped Image37.jpg,0.5069034099578857,9,dock,0.08406481891870499
37,https://pbs.twimg.com/media/FO7ShVPWUAY3i0m.jpg,images/Cropped Image38.jpg,0.9912348985671997,9,ocean liner,0.3408050239086151
38,https://pbs.twimg.com/media/FO7ShVPWUAY3i0m.jpg,images/Cropped Image39.jpg,0.9271619319915771,9,container ship,0.32243433594703674
39,https://pbs.twimg.com/media/FO7PItPXwAApe1W.jpg,images/Cropped Image40.jpg,0.994041383266449,9,catamaran,0.6668833494186401
40,https://pbs.twimg.com/media/FO7PItPXwAApe1W.jpg,images/Cropped Image41.jpg,0.9740972518920898,9,fireboat,0.6513136029243469
41,https://pbs.twimg.com/media/FO7PItPXwAApe1W.jpg,images/Cropped Image42.jpg,0.925278902053833,9,ocean liner,0.4594939053058624
42,https://pbs.twimg.com/media/FO7PItPXwAApe1W.jpg,images/Cropped Image43.jpg,0.5458158850669861,9,amphibious vehicle,0.4053177237510681
43,https://pbs.twimg.com/media/FO7OimZXIAMXNTl.jpg,images/Cropped Image44.jpg,0.80558180809021,9,tobacco shop,0.17435403168201447
44,https://pbs.twimg.com/media/FO7OimZXIAMXNTl.jpg,images/Cropped Image45.jpg,0.6561990976333618,9,aircraft carrier,0.1488444209098816
45,https://pbs.twimg.com/media/FO7OimZXIAMXNTl.jpg,images/Cropped Image46.jpg,0.5590164661407471,9,bulletproof vest,0.10738461464643478
46,https://pbs.twimg.com/media/FO67OcSX0AANCc0.jpg,images/Cropped Image47.jpg,0.9503759145736694,9,aircraft carrier,0.3738437294960022
47,https://pbs.twimg.com/media/FO67OcSX0AANCc0.jpg,images/Cropped Image48.jpg,0.698137640953064,9,fire screen sheet,0.17841145396232605
48,https://pbs.twimg.com/media/FO67OcSX0AANCc0.jpg,images/Cropped Image49.jpg,0.5393538475036621,9,drilling rig,0.6032668948173523
49,https://pbs.twimg.com/media/FO3rHONWQA8pEep.jpg,images/Cropped Image50.jpg,0.9946069121360779,9,submarine,0.2208775132894516
50,https://pbs.twimg.com/media/FO3rHONWQA8pEep.jpg,images/Cropped Image51.jpg,0.9944038391113281,9,fireboat,0.38850530982017517
51,https://pbs.twimg.com/media/FO3rHONWQA8pEep.jpg,images/Cropped Image52.jpg,0.8995159864425659,9,beaker,0.16094116866588593
52,https://pbs.twimg.com/media/FO3rHONWQA8pEep.jpg,images/Cropped Image53.jpg,0.6322773098945618,9,ocean liner,0.508938193321228
53,https://pbs.twimg.com/media/FO207fiWYAgi0IA.jpg,images/Cropped Image54.jpg,0.9929878115653992,9,aircraft carrier,0.3538960814476013
54,https://pbs.twimg.com/media/FO207fiWYAgi0IA.jpg,images/Cropped Image55.jpg,0.5220996737480164,9,tobacco shop,0.14543595910072327
55,https://pbs.twimg.com/media/FO2reVDXIAIetmj.jpg,images/Cropped Image56.jpg,0.9832115769386292,9,submarine,0.7016562223434448
56,https://pbs.twimg.com/media/FO13YO3X0Aoi3IP.jpg,images/Cropped Image57.jpg,0.9413853883743286,9,ocean liner,0.44640329480171204
57,https://pbs.twimg.com/media/FO13YO3X0Aoi3IP.jpg,images/Cropped Image58.jpg,0.918627142906189,9,container ship,0.35460519790649414
58,https://pbs.twimg.com/media/FO13YO3X0Aoi3IP.jpg,images/Cropped Image59.jpg,0.8933242559432983,9,parallel bars,0.13958899676799774
59,https://pbs.twimg.com/media/FO13YO3X0Aoi3IP.jpg,images/Cropped Image60.jpg,0.5117200016975403,9,ocean liner,0.7832216620445251
60,https://pbs.twimg.com/media/FO1yDBfXEAMOCS1.jpg,images/Cropped Image61.jpg,0.9915463328361511,9,dock,0.630612313747406
61,https://pbs.twimg.com/media/FO1yDBfXEAMOCS1.jpg,images/Cropped Image62.jpg,0.9746628999710083,9,catamaran,0.47119778394699097
62,https://pbs.twimg.com/media/FO1yDBfXEAMOCS1.jpg,images/Cropped Image63.jpg,0.9517110586166382,9,container ship,0.368057519197464
63,https://pbs.twimg.com/media/FO1yDBfXEAMOCS1.jpg,images/Cropped Image64.jpg,0.745319128036499,9,dock,0.24991339445114136
64,https://pbs.twimg.com/media/FO1wzvFXEAABGHe.jpg,images/Cropped Image65.jpg,0.9935226440429688,9,ocean liner,0.23490484058856964
65,https://pbs.twimg.com/media/FO1wzvFXEAABGHe.jpg,images/Cropped Image66.jpg,0.9932231903076172,9,fireboat,0.2519344091415405
66,https://pbs.twimg.com/media/FO1wzvFXEAABGHe.jpg,images/Cropped Image67.jpg,0.9774858951568604,9,lifeboat,0.23084352910518646
67,https://pbs.twimg.com/media/FO1wzvFXEAABGHe.jpg,images/Cropped Image68.jpg,0.6735239028930664,9,milk can,0.2373313307762146
68,https://pbs.twimg.com/media/FOzdo2mXIAATHjx.jpg,images/Cropped Image69.jpg,0.9836400151252747,9,hair spray,0.091692253947258
69,https://pbs.twimg.com/media/FOzdo2mXIAATHjx.jpg,images/Cropped Image70.jpg,0.9735004901885986,9,aircraft carrier,0.3645811975002289
70,https://pbs.twimg.com/media/FOzdo2mXIAATHjx.jpg,images/Cropped Image71.jpg,0.948932409286499,9,fox squirrel,0.17100004851818085
71,https://pbs.twimg.com/media/FOzdo2mXIAATHjx.jpg,images/Cropped Image72.jpg,0.9398877620697021,9,milk can,0.2483636885881424
72,https://pbs.twimg.com/media/FOzdo2mXIAATHjx.jpg,images/Cropped Image73.jpg,0.8433082103729248,9,paddle wheel,0.24881303310394287
73,https://pbs.twimg.com/media/FOzdo2mXIAATHjx.jpg,images/Cropped Image74.jpg,0.8165249228477478,9,tank,0.48674634099006653
74,https://pbs.twimg.com/media/FOzdo2mXIAATHjx.jpg,images/Cropped Image75.jpg,0.7084988355636597,9,aircraft carrier,0.3078106641769409
75,https://pbs.twimg.com/media/FOzdo2mXIAATHjx.jpg,images/Cropped Image76.jpg,0.5183624029159546,9,crate,0.120876744389534
76,https://pbs.twimg.com/media/FOy49G7XsAUQuhl.jpg,images/Cropped Image77.jpg,0.9496831297874451,9,jigsaw puzzle,0.18771132826805115
77,https://pbs.twimg.com/media/FOy49G7XsAUQuhl.jpg,images/Cropped Image78.jpg,0.8831707239151001,9,modem,0.15286609530448914
78,https://pbs.twimg.com/media/FOy49G7XsAUQuhl.jpg,images/Cropped Image79.jpg,0.8289827108383179,9,black grouse,0.22028867900371552
79,https://pbs.twimg.com/media/FOy49G7XsAUQuhl.jpg,images/Cropped Image80.jpg,0.8028714656829834,9,fox squirrel,0.0771179273724556
80,https://pbs.twimg.com/media/FOy49G7XsAUQuhl.jpg,images/Cropped Image81.jpg,0.669009268283844,9,bulletproof vest,0.23346209526062012
81,https://pbs.twimg.com/media/FOy49G7XsAUQuhl.jpg,images/Cropped Image82.jpg,0.5884480476379395,9,couch,0.1668047159910202
82,https://pbs.twimg.com/media/FOy49G7XsAUQuhl.jpg,images/Cropped Image83.jpg,0.5842187404632568,9,bulletproof vest,0.23465073108673096
83,https://pbs.twimg.com/media/FOy49G7XsAUQuhl.jpg,images/Cropped Image84.jpg,0.5718796253204346,9,milk can,0.3357669711112976
84,https://pbs.twimg.com/media/FOy49G7XsAUQuhl.jpg,images/Cropped Image85.jpg,0.5111716985702515,9,aircraft carrier,0.9392811059951782
85,https://pbs.twimg.com/media/FOypCmUXMAczTmw.jpg,images/Cropped Image86.jpg,0.9624578952789307,9,dock,0.42760536074638367
86,https://pbs.twimg.com/media/FOybnERXMAkMT3L.jpg,images/Cropped Image87.jpg,0.8531691431999207,9,ocean liner,0.7194994688034058
87,https://pbs.twimg.com/media/FOybnERXMAkMT3L.jpg,images/Cropped Image88.jpg,0.804606556892395,9,space shuttle,0.26166123151779175
88,https://pbs.twimg.com/media/FOyTr-2X0AAnHDC.jpg,images/Cropped Image89.jpg,0.9637390375137329,9,container ship,0.45838797092437744
89,https://pbs.twimg.com/media/FOyTr-2X0AAnHDC.jpg,images/Cropped Image90.jpg,0.9273568987846375,9,through arch bridge,0.6207537651062012
90,https://pbs.twimg.com/media/FOyTr-2X0AAnHDC.jpg,images/Cropped Image91.jpg,0.8944051265716553,9,rotisserie,0.13845786452293396
91,https://pbs.twimg.com/media/FOyTr-2X0AAnHDC.jpg,images/Cropped Image92.jpg,0.8101154565811157,9,drilling rig,0.512298583984375
92,https://pbs.twimg.com/media/FOyTr-2X0AAnHDC.jpg,images/Cropped Image93.jpg,0.710695743560791,9,dock,0.5012781620025635
93,https://pbs.twimg.com/media/FOyTr-2X0AAnHDC.jpg,images/Cropped Image94.jpg,0.6631468534469604,9,assault rifle,0.10152649879455566
94,https://pbs.twimg.com/media/FOyTr-2X0AAnHDC.jpg,images/Cropped Image95.jpg,0.5885772705078125,9,amphibious vehicle,0.7716686129570007
95,https://pbs.twimg.com/media/FOyTr-2X0AAnHDC.jpg,images/Cropped Image96.jpg,0.5734685063362122,9,moving van,0.5111372470855713
96,https://pbs.twimg.com/media/FOyPxxuXEAQBRdF.jpg,images/Cropped Image97.jpg,0.9852302670478821,9,aircraft carrier,0.19609308242797852
97,https://pbs.twimg.com/media/FOyPxxuXEAQBRdF.jpg,images/Cropped Image98.jpg,0.8130666613578796,9,chiffonier,0.26157107949256897
98,https://pbs.twimg.com/media/FOyPxxuXEAQBRdF.jpg,images/Cropped Image99.jpg,0.6319376230239868,9,semi-trailer truck,0.3202555775642395
99,https://pbs.twimg.com/media/FOyPxxuXEAQBRdF.jpg,images/Cropped Image100.jpg,0.5363226532936096,9,mosque,0.9381675124168396
100,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image101.jpg,0.9891977906227112,9,catamaran,0.42250436544418335
101,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image102.jpg,0.8072444200515747,9,doormat,0.14235836267471313
102,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image103.jpg,0.7966557145118713,9,sawmill,0.1852303147315979
103,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image104.jpg,0.7961462736129761,9,passenger car,0.2780880630016327
104,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image105.jpg,0.7133938670158386,9,cassette player,0.687313973903656
105,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image106.jpg,0.6606507301330566,9,moving van,0.3378599286079407
106,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image107.jpg,0.6565428972244263,9,through arch bridge,0.14994670450687408
107,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image108.jpg,0.6414488554000854,9,dock,0.2571711838245392
108,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image109.jpg,0.6275297403335571,9,fire screen sheet,0.05307899788022041
109,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image110.jpg,0.6236106157302856,9,moving van,0.19521142542362213
110,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image111.jpg,0.5928635001182556,9,entertainment center,0.5025946497917175
111,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image112.jpg,0.5836794972419739,9,trimaran,0.34595948457717896
112,https://pbs.twimg.com/media/FOyNudUX0AQeDQ_.jpg,images/Cropped Image113.jpg,0.5766431093215942,9,tobacco shop,0.1864018589258194
113,https://pbs.twimg.com/media/FOxCLtKXMAAS7NA.jpg,images/Cropped Image114.jpg,0.9827301502227783,9,ocean liner,0.8028118014335632
114,https://pbs.twimg.com/media/FOxCLtKXMAAS7NA.jpg,images/Cropped Image115.jpg,0.9063839316368103,9,ocean liner,0.37438997626304626
115,https://pbs.twimg.com/media/FOwxqnoXMAM728o.jpg,images/Cropped Image116.jpg,0.9249189496040344,9,sink,0.19659847021102905
116,https://pbs.twimg.com/media/FOwxqnoXMAM728o.jpg,images/Cropped Image117.jpg,0.9243566989898682,9,ocean liner,0.18497541546821594
117,https://pbs.twimg.com/media/FOwxqnoXMAM728o.jpg,images/Cropped Image118.jpg,0.8513209819793701,9,ocean liner,0.7147064208984375
118,https://pbs.twimg.com/media/FOtSQR1XIB4FkV8.jpg,images/Cropped Image119.jpg,0.976237416267395,9,tank,0.5597753524780273
119,https://pbs.twimg.com/media/FOtSQR1XIB4FkV8.jpg,images/Cropped Image120.jpg,0.9136180281639099,9,sawmill,0.22802890837192535
120,https://pbs.twimg.com/media/FOtSQR1XIB4FkV8.jpg,images/Cropped Image121.jpg,0.8780748248100281,9,dam,0.2780434489250183
121,https://pbs.twimg.com/media/FOtSQR1XIB4FkV8.jpg,images/Cropped Image122.jpg,0.8648454546928406,9,red-breasted merganser,0.12512268126010895
122,https://pbs.twimg.com/media/FOtSQR1XIB4FkV8.jpg,images/Cropped Image123.jpg,0.7904175519943237,9,hair spray,0.08238142728805542
123,https://pbs.twimg.com/media/DvRVK8NUwAEQq1K.jpg,images/Cropped Image124.jpg,0.6816317439079285,9,submarine,0.2171594649553299
124,https://pbs.twimg.com/media/DBOadbZVwAEAgt3.jpg,images/Cropped Image125.jpg,0.9260228872299194,9,ocean liner,0.3096991181373596
125,https://pbs.twimg.com/media/DBOadbZVwAEAgt3.jpg,images/Cropped Image126.jpg,0.8242919445037842,9,submarine,0.5698621273040771
126,https://pbs.twimg.com/media/DBOadbZVwAEAgt3.jpg,images/Cropped Image127.jpg,0.5573355555534363,9,threshing machine,0.2581227719783783
127,https://pbs.twimg.com/media/DPPlkaKUEAAZfHO.jpg,images/Cropped Image128.jpg,0.8948550820350647,9,aircraft carrier,0.46412551403045654
128,https://pbs.twimg.com/media/DPPlkaKUEAAZfHO.jpg,images/Cropped Image129.jpg,0.7371646165847778,9,submarine,0.6848505139350891
129,https://pbs.twimg.com/media/DPPlkaKUEAAZfHO.jpg,images/Cropped Image130.jpg,0.6533036231994629,9,recreational vehicle,0.5428930521011353
130,https://pbs.twimg.com/media/FO9CQ74WUAk6RFL.jpg,images/Cropped Image131.jpg,0.9896590113639832,9,motorboat,0.8952104449272156
131,https://pbs.twimg.com/media/FO9CQ74WUAk6RFL.jpg,images/Cropped Image132.jpg,0.9490944147109985,9,CRT screen,0.2842492163181305
132,https://pbs.twimg.com/media/FO9CQ74WUAk6RFL.jpg,images/Cropped Image133.jpg,0.9438876509666443,9,rocking chair,0.3224976360797882
133,https://pbs.twimg.com/media/FO9CQ74WUAk6RFL.jpg,images/Cropped Image134.jpg,0.6666184067726135,9,fireboat,0.4874831438064575
134,https://pbs.twimg.com/media/FO9CQ74WUAk6RFL.jpg,images/Cropped Image135.jpg,0.598788857460022,9,motorboat,0.354866623878479
135,https://pbs.twimg.com/media/DWpisIZVQAECIpm.jpg,images/Cropped Image136.jpg,0.9093225002288818,9,aircraft carrier,0.9480918049812317
136,https://pbs.twimg.com/media/DWpisIZVQAECIpm.jpg,images/Cropped Image137.jpg,0.8055704236030579,9,aircraft carrier,0.976652979850769
137,https://pbs.twimg.com/media/DB-iksfV0AAZLIC.jpg,images/Cropped Image138.jpg,0.8482075333595276,9,bulletproof vest,0.13348597288131714
138,https://pbs.twimg.com/media/DB-iksfV0AAZLIC.jpg,images/Cropped Image139.jpg,0.7732535600662231,9,aircraft carrier,0.39006736874580383
139,https://pbs.twimg.com/media/DB-iksfV0AAZLIC.jpg,images/Cropped Image140.jpg,0.6439452767372131,9,pirate ship,0.32910391688346863
140,https://pbs.twimg.com/media/DB-iksfV0AAZLIC.jpg,images/Cropped Image141.jpg,0.5923978090286255,9,drilling rig,0.5082038044929504
141,https://pbs.twimg.com/media/DSV-ccOU8AAl1mw.jpg,images/Cropped Image142.jpg,0.9600946307182312,9,tank,0.43484172224998474
142,https://pbs.twimg.com/media/DSV-ccOU8AAl1mw.jpg,images/Cropped Image143.jpg,0.9105287790298462,9,aircraft carrier,0.4303821623325348
143,https://pbs.twimg.com/media/DSV-ccOU8AAl1mw.jpg,images/Cropped Image144.jpg,0.8316314220428467,9,aircraft carrier,0.4204716980457306
144,https://pbs.twimg.com/media/DSV-ccOU8AAl1mw.jpg,images/Cropped Image145.jpg,0.6864263415336609,9,ocean liner,0.08081331104040146
145,https://pbs.twimg.com/media/D7G7mCBVsAAdL_n.jpg,images/Cropped Image146.jpg,0.9850422739982605,9,dock,0.3677574396133423
146,https://pbs.twimg.com/media/D7G7mCBVsAAdL_n.jpg,images/Cropped Image147.jpg,0.7950229048728943,9,cleaver,0.10971709340810776
147,https://pbs.twimg.com/media/D7G7mCBVsAAdL_n.jpg,images/Cropped Image148.jpg,0.754163920879364,9,cassette player,0.196558877825737
148,https://pbs.twimg.com/media/D7G7mCBVsAAdL_n.jpg,images/Cropped Image149.jpg,0.642796516418457,9,cleaver,0.252231240272522
149,https://pbs.twimg.com/media/D7G7mCBVsAAdL_n.jpg,images/Cropped Image150.jpg,0.5761603713035583,9,bow,0.08803064376115799
150,https://pbs.twimg.com/media/D7G7mCBVsAAdL_n.jpg,images/Cropped Image151.jpg,0.5732056498527527,9,milk can,0.14072179794311523
151,https://pbs.twimg.com/media/DCM_xCCV0AAlGz3.jpg,images/Cropped Image152.jpg,0.9408296346664429,9,aircraft carrier,0.9356505870819092
152,https://pbs.twimg.com/media/DCM_xCCV0AAlGz3.jpg,images/Cropped Image153.jpg,0.9131611585617065,9,submarine,0.5643036365509033
153,https://pbs.twimg.com/media/DCM_xCCV0AAlGz3.jpg,images/Cropped Image154.jpg,0.7729467749595642,9,ocean liner,0.7404298186302185
154,https://pbs.twimg.com/media/FO8T1f0aAAMonnq.jpg,images/Cropped Image155.jpg,0.77039635181427,9,submarine,0.16593116521835327
155,https://pbs.twimg.com/media/DcRqFtOVAAA-Bwd.jpg,images/Cropped Image156.jpg,0.9895979166030884,9,aircraft carrier,0.46696585416793823
156,https://pbs.twimg.com/media/DcRqFtOVAAA-Bwd.jpg,images/Cropped Image157.jpg,0.8287768959999084,9,monastery,0.5404699444770813
157,https://pbs.twimg.com/media/DcRqFtOVAAA-Bwd.jpg,images/Cropped Image158.jpg,0.7441194653511047,9,space heater,0.7048062086105347
158,https://pbs.twimg.com/media/DBaYyLoUwAAysBJ.jpg,images/Cropped Image159.jpg,0.5882714986801147,9,aircraft carrier,0.9279129505157471
159,https://pbs.twimg.com/media/DBaYyLoUwAAysBJ.jpg,images/Cropped Image160.jpg,0.5294368267059326,9,tank,0.323248952627182
160,https://pbs.twimg.com/media/DBaYyLoUwAAysBJ.jpg,images/Cropped Image161.jpg,0.5148886442184448,9,tank,0.3674132227897644
161,https://pbs.twimg.com/media/DDDYJu-UwAEg-VI.jpg,images/Cropped Image162.jpg,0.7559863328933716,9,half-track,0.42380833625793457
162,https://pbs.twimg.com/media/DBClwiFVYAEeWrO.jpg,images/Cropped Image163.jpg,0.7749174237251282,9,ocean liner,0.3143368065357208
163,https://pbs.twimg.com/media/DBCjTU7V0AAbPBb.jpg,images/Cropped Image164.jpg,0.92148756980896,9,aircraft carrier,0.999446451663971
164,https://pbs.twimg.com/media/DBCjTU7V0AAbPBb.jpg,images/Cropped Image165.jpg,0.8801113367080688,9,aircraft carrier,0.2613557279109955
165,https://pbs.twimg.com/media/DBCjTU7V0AAbPBb.jpg,images/Cropped Image166.jpg,0.7975887656211853,9,aircraft carrier,0.9996730089187622
166,https://pbs.twimg.com/media/DBCjTU7V0AAbPBb.jpg,images/Cropped Image167.jpg,0.7893128395080566,9,aircraft carrier,0.9729952812194824
167,https://pbs.twimg.com/media/DBCjTU7V0AAbPBb.jpg,images/Cropped Image168.jpg,0.7716695070266724,9,aircraft carrier,0.993759036064148
168,https://pbs.twimg.com/media/DEA1mCsUwAAuwIb.jpg,images/Cropped Image169.jpg,0.547571063041687,9,drilling rig,0.5348765254020691
169,https://pbs.twimg.com/media/FO7EIJ8UcAATDvr.jpg,images/Cropped Image170.jpg,0.976610004901886,9,milk can,0.18133199214935303
170,https://pbs.twimg.com/media/FO7EIJ8UcAATDvr.jpg,images/Cropped Image171.jpg,0.7312238812446594,9,platypus,0.09960205107927322
171,https://pbs.twimg.com/media/FO7EIJ8UcAATDvr.jpg,images/Cropped Image172.jpg,0.6732268333435059,9,pirate ship,0.8561150431632996
172,https://pbs.twimg.com/media/FO7EIJ8UcAATDvr.jpg,images/Cropped Image173.jpg,0.5557710528373718,9,dugong,0.1651100516319275
173,https://pbs.twimg.com/media/FO7EIJ8UcAATDvr.jpg,images/Cropped Image174.jpg,0.5357283353805542,9,drilling rig,0.5141825675964355
174,https://pbs.twimg.com/media/D1JYbv0V4AAvrJl.jpg,images/Cropped Image175.jpg,0.9604917168617249,9,tank,0.3394825756549835
175,https://pbs.twimg.com/media/DKvFkLiV4AEhJf0.jpg,images/Cropped Image176.jpg,0.9243007302284241,9,aircraft carrier,0.9831988215446472
176,https://pbs.twimg.com/media/DKvFkLiV4AEhJf0.jpg,images/Cropped Image177.jpg,0.7097696661949158,9,aircraft carrier,0.9753986597061157
177,https://pbs.twimg.com/media/DKvFkLiV4AEhJf0.jpg,images/Cropped Image178.jpg,0.6206745505332947,9,aircraft carrier,0.647768497467041
178,https://pbs.twimg.com/media/D1JeHtYUYAAzlYW.jpg,images/Cropped Image179.jpg,0.985724687576294,9,aircraft carrier,0.4013238251209259
179,https://pbs.twimg.com/media/D1JeHtYUYAAzlYW.jpg,images/Cropped Image180.jpg,0.8856529593467712,9,crane (machine),0.3936249017715454
180,https://pbs.twimg.com/media/D1JeHtYUYAAzlYW.jpg,images/Cropped Image181.jpg,0.6734331846237183,9,sewing machine,0.8134067058563232
181,https://pbs.twimg.com/media/D1JeHtYUYAAzlYW.jpg,images/Cropped Image182.jpg,0.5406286716461182,9,tank,0.611700713634491
182,https://pbs.twimg.com/media/DHwTooqUAAAoadl.jpg,images/Cropped Image183.jpg,0.9725810885429382,9,aircraft carrier,0.9715434312820435
183,https://pbs.twimg.com/media/DHwTooqUAAAoadl.jpg,images/Cropped Image184.jpg,0.9537268877029419,9,aircraft carrier,0.9966356158256531
184,https://pbs.twimg.com/media/DHwTooqUAAAoadl.jpg,images/Cropped Image185.jpg,0.9230215549468994,9,chainsaw,0.10360663384199142
185,https://pbs.twimg.com/media/DHwTooqUAAAoadl.jpg,images/Cropped Image186.jpg,0.8028527498245239,9,motorboat,0.16116294264793396
