created_at,user_name,description,user_location,text,language,hashtags,media_url,place
2021-10-19 09:37:03+00:00,FraserG32883664,,,"Bulk carrier Ero L built 2003, catching the afternoon sun in Gravesend Reach.
#shipping #riverthames https://t.co/jFB9iX7X3C",en,"['shipping', 'riverthames']",['https://pbs.twimg.com/media/FCDW8wSWUAEGu8N.jpg'],
2021-10-13 10:47:54+00:00,FraserG32883664,,,"Danish flagged Esvagt Alpha built in 1971 and pictured moored in Bergen, Norway.
#shipping #Bergen https://t.co/GmwFOnuHCq",en,"['shipping', 'Bergen']",['https://pbs.twimg.com/media/FBktrMFXsAA4v0E.jpg'],
2021-10-10 17:12:32+00:00,FraserG32883664,,,"Bulk carrier Fu Rong Feng near the Port of Tilbury on the River Thames.
#shipping #riverthames https://t.co/0axYJTgVnI",en,"['shipping', 'riverthames']",['https://pbs.twimg.com/media/FBWo-QqXEAIimxI.jpg'],
2021-10-07 08:23:55+00:00,FraserG32883664,,,"General cargo ship Sider Tayrona sailing Gravesend Reach.
#shipping #riverthames https://t.co/xSTx5jcNqB",en,"['shipping', 'riverthames']",['https://pbs.twimg.com/media/FBFTM2RXEAU782B.jpg'],
2021-09-30 14:20:41+00:00,FraserG32883664,,,"Liberian flagged  Hammonia Husum outbound in Tilburyness.
#shipping #riverthames #Gravesend https://t.co/pRctE35ggz",en,"['shipping', 'riverthames', 'Gravesend']",['https://pbs.twimg.com/media/FAihvDjVQAEj5YA.jpg'],
2021-09-26 08:53:12+00:00,FraserG32883664,,,"A Saturday afternoon visiter, oil/chemical tanker Solar Sheridan in Gravesend Reach.
#shipping #tilbury #riverthames https://t.co/mPEp0g1Pm0",en,"['shipping', 'tilbury', 'riverthames']",['https://pbs.twimg.com/media/FAMwNcVVUAA23Xv.jpg'],
2021-09-25 13:43:10+00:00,FraserG32883664,,,"Dry bulk carrier Mandarin China built in 2011 inbound for the Port of Tilbury.
#shipping #tilbury #riverthames https://t.co/cpRfoBhexV",en,"['shipping', 'tilbury', 'riverthames']",['https://pbs.twimg.com/media/FAIpNMfWUAELjPz.jpg'],
2021-09-24 09:15:23+00:00,FraserG32883664,,,"Oil and chemical tanker Voge Dignity near Denton Wharf on the River Thames.
#shipping #riverthames https://t.co/RtqLx8qWJQ",en,"['shipping', 'riverthames']",['https://pbs.twimg.com/media/FACiV58UcA0KuG5.jpg'],
2021-09-13 06:00:10+00:00,FraserG32883664,,,"Bulk carrier Moning on her way to the Port of Tilbury.
#Shipping #Thames https://t.co/Ur7n8txhyl",en,"['Shipping', 'Thames']",['https://pbs.twimg.com/media/E_JMK3sWYAYylRt.jpg'],
2021-09-06 06:09:06+00:00,FraserG32883664,,,"Oil and chemical tanker Maersk Timaru built in 2016 sailing the tidal Thames.
#Shipping https://t.co/ks8AxD4opK",en,['Shipping'],['https://pbs.twimg.com/media/E-lLDjSXEAE8T0K.jpg'],
2021-09-05 06:16:37+00:00,FraserG32883664,,,"Panamanian bulk carrier Star Harmony on the River Thames, inbound for the Port of Tilbury.
#Shipping https://t.co/GOhFYE9SSY",en,['Shipping'],['https://pbs.twimg.com/media/E-gDM7MWQAYELn5.jpg'],
2021-09-04 02:52:32+00:00,FraserG32883664,,,"“Box boat” CMA CGM Sambhar outbound and passing Denton Wharf in Kent.
#Shipping https://t.co/EBc6kYlZCB",en,['Shipping'],['https://pbs.twimg.com/media/E-aK3HLXMAIeCoP.jpg'],
2021-09-03 07:57:50+00:00,FraserG32883664,,,"Hellas Reefer inbound on the River Thames and passing Tilbury East.
#Shipping https://t.co/kRlZ0BB5GO",en,['Shipping'],['https://pbs.twimg.com/media/E-WHMimWUA089tr.jpg'],
2021-08-16 05:27:52+00:00,FraserG32883664,,,"Murray Star and this mornings dawn in Gravesend Reach.
@LondonPortAuth #Gravesend #Thames #Shipping https://t.co/mqRCReAINt",en,"['Gravesend', 'Thames', 'Shipping']",['https://pbs.twimg.com/media/E844HiCWEAIBlUC.jpg'],
2021-08-06 07:51:55+00:00,FraserG32883664,,,"Times Past: Elegant cruise ship Arielle alongside Tilbury Landing Stage in 2006.
#shipping #Tilbury #cruiseships https://t.co/3XmmYe9Kv4",en,"['shipping', 'Tilbury', 'cruiseships']",['https://pbs.twimg.com/media/E8F5OCZWUAArZza.jpg'],
2021-08-03 11:52:22+00:00,FraserG32883664,,,"ANL Wangaratta passing Tilbury East this afternoon with Svitzer tug escourt.
@SvitzerGlobal #shipping #Tilbury https://t.co/jSyoqTqqWM",en,"['shipping', 'Tilbury']",['https://pbs.twimg.com/media/E73TcfLXIBMstnN.jpg'],
2021-08-03 07:34:57+00:00,FraserG32883664,,,"Marfret Provence sailing in Gravesend Reach circa 2006.
#shipping #Tilbury #Gravesend https://t.co/ah4K0TnV3l",en,"['shipping', 'Tilbury', 'Gravesend']",['https://pbs.twimg.com/media/E72YqOrXMAozmfB.jpg'],
2021-07-31 04:50:31+00:00,FraserG32883664,,,"“Where the sun shines on” Loch Lomond in Gravesend Reach yesterday.
#shipping #Gravesend https://t.co/2Fjhypdwe6",en,"['shipping', 'Gravesend']",['https://pbs.twimg.com/media/E7mWGKuWUAQ86zr.jpg'],
2021-07-29 04:43:45+00:00,FraserG32883664,,,"Oil tanker Cathy Theresa near Denton Wharf on the River Thames.
@LondonPortAuth #shipping #Gravesend https://t.co/Bl9N7weXQo",en,"['shipping', 'Gravesend']",['https://pbs.twimg.com/media/E7cBiHLWQAE6bMg.jpg'],
2021-07-28 22:11:04+00:00,FraserG32883664,,,"The quay of light. LV 21 and rainbow this evening at sunset. 
@LightVessel21 @visit_gravesend #Gravesend #rainbow https://t.co/5tRLOB5J78",en,"['Gravesend', 'rainbow']",['https://pbs.twimg.com/media/E7annqjWQAAcK9y.jpg'],
2021-07-28 04:10:06+00:00,FraserG32883664,,,"Azamara Journey on the River Thames.
@Azamara #CruiseAzamara https://t.co/fnaiDOqNRk",en,['CruiseAzamara'],['https://pbs.twimg.com/media/E7WwPAeXoAIwA2a.jpg'],
2021-07-26 06:30:32+00:00,FraserG32883664,,,"Container Ship Hammonia Husum navigating Tilburyness yesterday.
#shipping #Gravesend #Tilbury https://t.co/9XuK5d670s",en,"['shipping', 'Gravesend', 'Tilbury']",['https://pbs.twimg.com/media/E7M9MhBWUAIcUwP.jpg'],
2021-07-24 10:05:31+00:00,FraserG32883664,,,"Times past: Duchess M the Gravesend to Tilbury ferry circa 2003.
#shipping #Gravesend #Tilbury https://t.co/z26IxbAmhT",en,"['shipping', 'Gravesend', 'Tilbury']",['https://pbs.twimg.com/media/E7DbO0FXsAIDh0u.jpg'],
2021-07-22 08:11:26+00:00,FraserG32883664,,,"Cargo Ship SC Nordic on the River Thames.
#shipping https://t.co/KhZ14qIcU2",en,['shipping'],['https://pbs.twimg.com/media/E64t9PtXIAILiG_.jpg'],
2021-07-20 19:47:13+00:00,FraserG32883664,,,"Tilburyness sunset, “I am in paradise”.
@LondonPortAuth https://t.co/3GX1Ybnhg2",no,,['https://pbs.twimg.com/media/E6w5-2HWYAQRk6_.jpg'],
2021-07-15 09:00:34+00:00,FraserG32883664,,,"The mighty Victor Horta passing Tilbury East.
#RiverThames #shipping https://t.co/QVgHyPDPww",en,"['RiverThames', 'shipping']",['https://pbs.twimg.com/media/E6U2ClyXoAEGj-2.jpg'],
2021-07-13 08:58:39+00:00,FraserG32883664,,,"MV Silver Wind passing Coalhouse Point on the River Thames.
@Silversea #RiverThames #shipping https://t.co/0ehUMj144t",en,"['RiverThames', 'shipping']",['https://pbs.twimg.com/media/E6KiYIAWEAAQX2Y.jpg'],
2021-07-12 06:45:55+00:00,FraserG32883664,,,"MV Astor cruising the River Thames.
#RiverThames #shipping https://t.co/Wt55fPEGNb",en,"['RiverThames', 'shipping']",['https://pbs.twimg.com/media/E6E6dnwXMAA7v00.jpg'],
2021-07-10 09:38:03+00:00,FraserG32883664,,,@Capt_Navy @sovietsub @RNSubMuseum https://t.co/ZhIkIisyJL,und,,['https://pbs.twimg.com/media/E57Oty5XoAI94fM.jpg'],
2021-07-09 17:29:33+00:00,FraserG32883664,,,"Container Ship CMA CGM Africa Three passing Gravesend.
@RiverThames #shipping https://t.co/4zBH4eZbx1",en,['shipping'],['https://pbs.twimg.com/media/E53xCgMWQAcOIxU.jpg'],
2021-07-09 11:10:13+00:00,FraserG32883664,,,"This mornings “Grace Spitfire” Gravesend flypast!
 #Spitfire @visit_gravesend @UltimateWarbird https://t.co/SkkVm4FX4w",en,['Spitfire'],['https://pbs.twimg.com/media/E52aIBLVIAQM9Qb.jpg'],
2021-07-06 10:22:43+00:00,FraserG32883664,,,"Bulk Carrier Cooper in Gravesend Reach.
#shipping https://t.co/XeJez3R3se",en,['shipping'],['https://pbs.twimg.com/media/E5myjF2XoAIfTXU.jpg'],
2021-07-05 06:30:14+00:00,FraserG32883664,,,Tanker Seahake passing the port of Tilbury 2 in Gravesend Reach. https://t.co/TPmtRh6K0E,en,,['https://pbs.twimg.com/media/E5gzwk5XEAA4Iof.jpg'],
2021-07-02 10:08:06+00:00,FraserG32883664,,,"GPS Onward Mariner a former coaster built in 1970, has now been converted into a houseboat.
@liquid_highway1 https://t.co/EUYn3hVzBA",en,,['https://pbs.twimg.com/media/E5SI2ivXEAAVNmU.jpg'],
2021-07-02 09:31:46+00:00,FraserG32883664,,,"Ro-Ro Cargo Vessel Yasmine inbound for Purfleet on the River Thames.
#cobelfret #OntheThames https://t.co/VQegreIlCE",en,"['cobelfret', 'OntheThames']",['https://pbs.twimg.com/media/E5SAhDDXMAAk6V0.jpg'],
2021-07-01 13:22:34+00:00,FraserG32883664,,,Bulk Carrier Astra Perseus passing Tilbury East on the Thames Estuary. https://t.co/hyPA0L2Eg3,en,,['https://pbs.twimg.com/media/E5NryMoUUAYWON7.jpg'],
2021-06-29 07:12:34+00:00,FraserG32883664,,,Ro-Ro Cargo Vessel Timca passing Tilbury East last week with stack scrubbers in operation to reduce pollution. https://t.co/UZIFLtRr9Q,en,,['https://pbs.twimg.com/media/E5CD2KmXwAMwGnM.jpg'],
2021-06-28 07:45:04+00:00,FraserG32883664,,,Bitumen Tanker Bit Eco passing Tilbury East. https://t.co/rkJVztGFfT,en,,['https://pbs.twimg.com/media/E49BwCoXIAMEGbh.jpg'],
2021-06-25 07:40:12+00:00,FraserG32883664,,,"MS Charm approaches Tilbury Docks yesterday, the Bulk Carrier’s hull is loaded with scrap metal for recycling. https://t.co/Aa89voGrxv",en,,['https://pbs.twimg.com/media/E4tj2sJXMAEsH5f.jpg'],
2021-06-24 18:05:23+00:00,FraserG32883664,,,"Container Ship Polar Colombia, inbound for Tilbury Docks yesterday. https://t.co/8WXDZ54nOl",en,,['https://pbs.twimg.com/media/E4qpVsWWYAMCOIk.jpg'],
2021-06-22 07:46:22+00:00,FraserG32883664,,,Baku near Tilbury East on the River Thames. https://t.co/IUVUNXODYB,en,,['https://pbs.twimg.com/media/E4eIgfFWUAU7BDU.jpg'],
2021-06-20 20:54:59+00:00,FraserG32883664,,,"Suction Hopper Dredger Scelveringhe, Gravesend Reach. https://t.co/lFseOXbuA2",en,,['https://pbs.twimg.com/media/E4Wp1CLXIA4X8RA.jpg'],
2021-06-19 20:38:48+00:00,FraserG32883664,,,"Bulk Carrier Star Sky with PLA Patrol alongside, outward bound this evening.
@LondonPortAuth https://t.co/PmDm5f1GQG",en,,['https://pbs.twimg.com/media/E4RcWr-X0AMY9q8.jpg'],
2021-06-19 05:20:03+00:00,FraserG32883664,,,Glovis Corona in Gravesend Reach with Svitzer tug escort. https://t.co/kYwIEBFPzd,en,,['https://pbs.twimg.com/media/E4OKFgzXMAIrLCC.jpg'],
2021-06-18 06:01:06+00:00,FraserG32883664,,,Grande Gabon approaching Tilbury Docks earlier this week with assistance from Svitzer tugs. https://t.co/YHrLjRyKQW,en,,['https://pbs.twimg.com/media/E4JKEc5UUAwBQZI.jpg'],
2021-06-18 05:20:08+00:00,FraserG32883664,,,Multipurpose vehicle and container ship Grande Dakar near Denton Wharf on the River Thames. https://t.co/8FpdFr3qeD,en,,['https://pbs.twimg.com/media/E4JAqa2VgAEVABr.jpg'],
2021-06-15 15:12:57+00:00,FraserG32883664,,,Container Ship Maersk Nimes and Svitzer Bootle in Gravesend Reach. https://t.co/FWhbS9Z5iy,en,,['https://pbs.twimg.com/media/E37rbO5VgAQYCjz.jpg'],
2021-06-15 08:07:22+00:00,FraserG32883664,,,Douglas C-47 Skytrain or Dakota with Spitfire escort. https://t.co/Zqrb9QZI3B,en,,['https://pbs.twimg.com/media/E36JygBWQAIyTyg.jpg'],
2021-06-07 13:38:55+00:00,FraserG32883664,,,"Container Ship ANL Wyong in Gravesend Reach this afternoon.
@LondonPortAuth https://t.co/f94qZlKSMM",en,,['https://pbs.twimg.com/media/E3SJWLwXEAMoXVc.jpg'],
2021-06-07 11:33:15+00:00,FraserG32883664,,,"PLA Leader, the UK’s first hybrid Pilot’s Cutter on the River Thames this morning.
@LondonPortAuth @visit_gravesend https://t.co/58KoJu21H1",en,,['https://pbs.twimg.com/media/E3RsmAaXMAAeg1O.jpg'],
2021-06-03 17:30:50+00:00,FraserG32883664,,,Konstantinos M sailing in Gravesend Reach this evening. https://t.co/6YvUGrhRYe,en,,['https://pbs.twimg.com/media/E2-X7SnX0Aw47Sh.jpg'],
2021-05-31 17:54:19+00:00,FraserG32883664,,,Container Ship Wide Charlie in Gravesend Reach. https://t.co/VSzMCjCKwh,en,,['https://pbs.twimg.com/media/E2vArXFWUAQ8bbg.jpg'],
2021-05-30 08:36:17+00:00,FraserG32883664,,,Container Ship Robin 2 in Gravesend Reach yesterday. https://t.co/iSsWeiXFLE,en,,['https://pbs.twimg.com/media/E2n3MYtWYAA0G7Y.jpg'],
2021-05-28 10:03:04+00:00,FraserG32883664,,,"Bulk Carrier Maccoa built in 2009, navigating the River Thames near Gravesend. https://t.co/k8VRALT0Ei",en,,['https://pbs.twimg.com/media/E2d30YgWYAAK-Yq.jpg'],
2021-05-28 09:54:50+00:00,FraserG32883664,,,"An encounter this morning with a handsome fox by Gravesend Riverside.
@BBCSpringwatch #Springwatch https://t.co/vc3kqg5kFE",en,['Springwatch'],['https://pbs.twimg.com/media/E2d2KPCXwAQltg6.jpg'],
2021-05-27 06:57:51+00:00,FraserG32883664,,,"Weser Highway in Tilburyness yesterday.
@LondonPortAuth
#ThePortofTilbury https://t.co/L9upIXHu7I",en,['ThePortofTilbury'],['https://pbs.twimg.com/media/E2YECH2WQAIGko4.jpg'],
2021-05-27 03:55:54+00:00,FraserG32883664,,,"The Flower Moon this morning above Kent in South East England. 
@SallyWeather https://t.co/1LbpbuHqte",en,,['https://pbs.twimg.com/media/E2Xab6kWQAQN4y-.jpg'],
2021-05-26 17:16:33+00:00,FraserG32883664,,,"Ro-Ro Cargo Vessel Kraftca inbound for Tilbury Docks this afternoon.
@LondonPortAuth
#ThePortofTilbury https://t.co/YsW5qxnFiU",en,['ThePortofTilbury'],['https://pbs.twimg.com/media/E2VIGTWXoAAjqUx.jpg'],
2021-05-26 14:40:11+00:00,FraserG32883664,,,"Glovis Captain underway this afternoon with assistance from Svitzer Bootle.
#glovis #portoftilbury #Tesla https://t.co/Jry8eKatch",en,"['glovis', 'portoftilbury', 'Tesla']",['https://pbs.twimg.com/media/E2UkSkjXIAQc1_W.jpg'],
2021-05-24 08:42:46+00:00,FraserG32883664,,,"Car Carrier Schelde Highway built in 1993, inbound for Tilbury Docks. https://t.co/nB66eWAQW1",en,,['https://pbs.twimg.com/media/E2I_QrCWUAE1xWX.jpg'],
2021-05-23 05:49:26+00:00,FraserG32883664,,,"Songa Breeze, Gravesend Reach. https://t.co/i4SHUR2Hw7",en,,['https://pbs.twimg.com/media/E2DNnSVX0AE7kyO.jpg'],
2021-05-23 05:46:26+00:00,FraserG32883664,,,"Morning Gary,
The Mo-Dettes.
@GCPunkNewWave
@punkgirldiaries
#TheMoDettes https://t.co/qkeqdkakx5",en,['TheMoDettes'],['https://pbs.twimg.com/media/E2DNVWqWEAEOuYf.jpg'],
2021-05-22 17:31:52+00:00,FraserG32883664,,,"Bulk Carrier Konya passing Tilbury this evening. 
@Krispen_Ships
@LondonPortAuth https://t.co/z50JY7BNWe",en,,['https://pbs.twimg.com/media/E2AlNeZXoAIs9ug.jpg'],
2021-05-22 08:30:43+00:00,FraserG32883664,,,"A port view of Alf Pollak as she sails into Gravesend Reach this morning.
@visit_gravesend
@LondonPortAuth https://t.co/i4yN2abBpj",en,,['https://pbs.twimg.com/media/E1-pXZLXMAA78mg.jpg'],
2021-05-21 09:19:34+00:00,FraserG32883664,,,Cargo Liner RMS St Helena pictured upon her visit to London International Cruise Terminal on the River Thames. https://t.co/7yJZySF6kB,en,,['https://pbs.twimg.com/media/E15q_qeXEAENspk.jpg'],
2021-05-20 10:17:07+00:00,FraserG32883664,,,Atlantic Voyager inbound for Tilbury Docks. https://t.co/XMa4LOuePr,en,,['https://pbs.twimg.com/media/E10ujZpXIAINWCz.jpg'],
2021-05-20 10:16:14+00:00,FraserG32883664,,,"Morning Gary,
The Clash Lewisham Odeon. 
@GCPunkNewWave https://t.co/J6oMye6eDE",en,,['https://pbs.twimg.com/media/E10uUp5XEAYJlD5.jpg'],
2021-05-19 21:10:14+00:00,FraserG32883664,,,"A molten sunset above the lantern tower of LV 21 this evening.
@LightVessel21
@visit_gravesend
@LondonPortAuth https://t.co/t9WwFcDVrT",en,,['https://pbs.twimg.com/media/E1x6cVqXMAEq_xk.jpg'],
2021-05-17 08:11:19+00:00,FraserG32883664,,,Cargo ship Hardanger being brought to port by Svitzer Cecilia and Bootle last week. https://t.co/zcFSj0EBHm,en,,['https://pbs.twimg.com/media/E1k0_doXEAMKmJa.jpg'],
2021-05-17 08:07:11+00:00,FraserG32883664,,,Ro-Ro Cargo Ship Plyca navigating Gravesend Reach last week. https://t.co/NxHTpJ7WZY,en,,['https://pbs.twimg.com/media/E1k0B1UWQAAwia0.jpg'],
2021-05-05 07:32:50+00:00,FraserG32883664,,,Maersk Timaru. https://t.co/kdjgM6hSlk,cy,,['https://pbs.twimg.com/media/E0m5DmYXoAAUeeA.jpg'],
2021-05-05 05:38:19+00:00,FraserG32883664,,,"Good Morning!
Cobelfret’s Ro-Ro Cargo Vessel Pauline in Gravesend Reach last week.
@LondonPortAuth https://t.co/oC9eP44seO",en,,['https://pbs.twimg.com/media/E0me3TzXEAAbOj3.jpg'],
2021-05-04 16:15:56+00:00,FraserG32883664,,,CMA CGM America. https://t.co/aZ9THibQor,it,,['https://pbs.twimg.com/media/E0jnCxcXoAkhKCF.jpg'],
2021-05-02 06:03:38+00:00,FraserG32883664,,,"A misty May sunrise, Denton Wharf, Gravesend in Kent.
@visit_gravesend https://t.co/CrhevWtNKq",en,,['https://pbs.twimg.com/media/E0XH29ZXEAQCj7l.jpg'],
2021-04-30 06:22:03+00:00,FraserG32883664,,,"Morning Gary,
Kraftwerk at the Lyceum Ballroom Covent Garden.
@CrowleyOnAir 
@GCPunkNewWave https://t.co/PPdZhctAgN",en,,['https://pbs.twimg.com/media/E0M48e1XEAEx7cF.jpg'],
2021-04-30 04:58:51+00:00,FraserG32883664,,,"Good Morning!
Today's sunrise above Ro-Ro Cargo ship Norstream.
@LondonPortAuth
@visit_gravesend https://t.co/i5fnPYGyDZ",en,,['https://pbs.twimg.com/media/E0Ml5s8WQAIJkin.jpg'],
2021-04-29 13:26:55+00:00,FraserG32883664,,,“Stack ‘em high” Polar Colombia loaded up with her cargo of containers passing Gravesend this afternoon. https://t.co/1P4HFN8T50,en,,['https://pbs.twimg.com/media/E0JQe1HWQAAkcwS.jpg'],
2021-04-29 05:39:06+00:00,FraserG32883664,,,Bontrup Pearl assisted Svitzer tug Cecilia. https://t.co/6O0uiYKlQJ,en,,['https://pbs.twimg.com/media/E0HlR9sXoAMWhRv.jpg'],
2021-04-29 05:31:00+00:00,FraserG32883664,,,Scheldegracht and PLA Pilot’s launch Patrol. https://t.co/uWGpKRoYW3,en,,['https://pbs.twimg.com/media/E0Hjm76WEAI5QdB.jpg'],
2021-04-29 05:27:09+00:00,FraserG32883664,,,"Morning Gary,
The Human League.
@CrowleyOnAir 
@GCPunkNewWave https://t.co/p5YEQwQQRa",en,,['https://pbs.twimg.com/media/E0HixWeXoAATViu.jpg'],
2021-04-28 11:25:07+00:00,FraserG32883664,,,"Afternoon Gary,
Siouxsie Sioux Lewisham Odeon South London.
@CrowleyOnAir 
@GCPunkNewWave https://t.co/lkFzvdl6qn",en,,['https://pbs.twimg.com/media/E0DrITZX0AQFq1r.jpg'],
